,country,year,birth/1000,fertility/1000,health_exp/capita,health_exp_private_%GDP,health_exp_public_%GDP,health_exp_public_%govExp,health_exp_public_%totHealthExp,health_exp_%GDP,life_exp_F,life_exp_M,life_exp,risk_maternal_death_%,mortality/1000_adultF,mortality/1000_adultM,mortality/1000_infant,death_age<5,health_exp_outOfPocket_%privateExp,health_exp_outOfPocket_%totExp,sanitation_%pop,anemia_%age<5,anemia_nonpregnant_%age15-49,anemia_%pregnant,anemia_%age15-49,survival_>=age65_F,survival_>=age65_M,tuberculosis_%detect,tuberculosis_%txSuccess,Code,Region,Income group
1151,Mozambique,2008,42.347,5.638999999999999,23.61134593,2.306569417,2.606804503,10.50136518,53.05528433,4.91337392,55.245,51.578,53.36678049,3.713987232,364.31699999999995,426.56800000000004,78.0,105572.0,13.10035844,6.14992602,18.08947883,66.9,49.8,50.4,49.9,49.19368,42.03982,32.0,84.0,MOZ,Sub-Saharan Africa,Low income
1152,Mozambique,2009,41.92,5.602,24.63427787,2.9198041519999998,2.515159938,8.570459800000002,46.27739754,5.43496409,55.931999999999995,52.161,54.000512199999996,3.518306847,356.4,421.126,74.3,101691.0,13.28701423,7.13812983,18.85394844,66.0,49.7,50.3,49.7,50.157779999999995,42.750440000000005,34.0,85.0,MOZ,Sub-Saharan Africa,Low income
1153,Mozambique,2010,41.49100000000001,5.562,22.38533897,2.362220574,3.0181028260000002,10.37362099,56.09519358,5.3803234,56.586000000000006,52.711999999999996,54.601756099999996,3.3441427839999998,348.48199999999997,415.685,71.9,98980.0,17.54261043,7.70204915,19.62374098,65.2,49.6,50.3,49.7,51.12187,43.461059999999996,33.0,85.0,MOZ,Sub-Saharan Africa,Low income
1154,Mozambique,2011,41.062,5.519,32.88981437,3.5701238369999997,2.6645777330000002,7.74918312,42.73785526,6.23470157,57.221000000000004,53.251000000000005,55.18758537,3.1823291830000002,340.564,410.244,68.1,95496.0,11.46166827,6.56319708,20.39928943,64.4,49.7,50.3,49.7,52.08597,44.17168,33.0,-2.0,MOZ,Sub-Saharan Africa,Low income
1155,Mozambique,2012,40.633,5.472,32.38126824,2.803123672,2.776382768,8.8123221,49.76036497,5.57950644,57.854,53.798,55.77653659,2.987230877,332.64599999999996,404.80199999999996,63.6,90502.0,14.27086956,7.16963278,21.18069567,63.5,49.8,50.3,49.9,53.050059999999995,44.8823,34.0,87.0,MOZ,Sub-Saharan Africa,Low income
1156,Mozambique,2013,40.204,5.421,34.44457522,2.7788193839999997,3.1190876260000002,8.8123221,52.88465249,5.89790701,58.496,54.364,56.37960976,2.794570273,320.769,392.585,60.9,86765.0,14.26101834,6.71912835,21.96806162,62.6,50.0,50.4,50.0,54.252019999999995,46.03517,37.0,88.0,MOZ,Sub-Saharan Africa,Low income
1157,Mozambique,2014,39.778,5.365,41.99657338,3.038847084,3.936734776,8.8123221,56.43593402,6.97558186,59.143,54.948,56.99434146,2.653755887,308.892,380.36800000000005,58.5,83765.0,21.7527622,9.47638768,22.76114355,61.8,50.2,50.4,50.2,55.453990000000005,47.18803,39.0,89.0,MOZ,Sub-Saharan Africa,Low income
1158,Mozambique,2015,39.36,5.305,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,59.782,55.54,57.60926829,2.530774161,297.015,368.151,56.7,82387.0,-2.0,-2.0,23.56073218,60.9,50.6,50.5,50.6,56.65595,48.3409,38.0,-2.0,MOZ,Sub-Saharan Africa,Low income
1159,Mozambique,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,60.2,51.1,50.7,51.0,-2.0,-2.0,-2.0,-2.0,MOZ,Sub-Saharan Africa,Low income
1160,Namibia,2007,29.636,3.616,293.4326367,3.192439469,3.800771171,14.69690388,54.349444999999996,6.99321064,56.361999999999995,52.97,54.62463415,1.237572278,480.05400000000003,520.275,42.7,3804.0,18.66734486,8.52174653,30.88134022,50.8,30.1,31.8,30.2,43.73343,37.38218,80.0,77.0,NAM,Sub-Saharan Africa,Upper middle income
1161,Namibia,2008,29.715999999999998,3.608,285.9816247,3.25132313,3.89854309,13.85598106,54.52609839,7.14986622,57.413999999999994,53.875,55.60134146,1.212375206,446.664,495.20300000000003,41.3,3621.0,17.905851300000002,8.1424892,31.26691864,50.4,28.8,31.0,29.0,47.00892,39.73169,80.0,81.0,NAM,Sub-Saharan Africa,Upper middle income
1162,Namibia,2009,29.857,3.6060000000000003,332.0467954,3.635095575,4.417229575,13.85598106,54.85657239,8.05232515,58.721000000000004,54.927,56.77773171,1.192239866,413.275,470.13199999999995,39.2,3483.0,17.9175669,8.08860384,31.64895281,50.0,27.6,30.3,27.8,50.28441,42.08119,80.0,80.0,NAM,Sub-Saharan Africa,Upper middle income
1163,Namibia,2010,30.011,3.605,405.6410996,3.2988699930000003,4.594429367,13.85598106,58.20670365,7.89329936,60.191,56.059,58.07460976,1.192136064,379.88599999999997,445.061,37.5,3393.0,17.90745072,7.48411395,32.02985111,49.7,26.4,29.6,26.6,53.559909999999995,44.4307,80.0,85.0,NAM,Sub-Saharan Africa,Upper middle income
1164,Namibia,2011,30.127,3.6,486.46897060000003,3.4647010560000004,5.315764413999999,13.85598106,60.54080427,8.78046547,61.717,57.201,59.40392683,1.175864216,346.496,419.99,36.0,3350.0,17.91268554,7.06820165,32.40749304,49.3,25.3,28.9,25.6,56.8354,46.78021,80.0,86.0,NAM,Sub-Saharan Africa,Upper middle income
1165,Namibia,2012,30.162,3.5860000000000003,467.89893269999993,3.381279521,4.854097749,13.85598106,58.94202038,8.23537727,63.196000000000005,58.293,60.68470732,1.128731486,313.107,394.91900000000004,35.5,3358.0,17.91011634,7.35353192,32.78263375,48.8,24.4,28.4,24.7,60.110890000000005,49.129709999999996,80.0,85.0,NAM,Sub-Saharan Africa,Upper middle income
1166,Namibia,2013,30.09,3.56,470.04414479999997,3.499846888,5.029136422,13.85598106,58.96525107,8.52898331,64.536,59.283,61.84543902,1.073552868,298.88,383.45300000000003,34.3,3325.0,17.91373129,7.35085466,33.14560613,48.3,23.7,27.9,24.0,61.595780000000005,50.27921,80.0,86.0,NAM,Sub-Saharan Africa,Upper middle income
1167,Namibia,2014,29.897,3.522,499.01568380000003,3.571549961,5.357137699,13.85598106,59.99916116,8.92868766,65.67699999999999,60.136,62.83892683,1.027676709,284.653,371.98699999999997,33.4,3329.0,17.91580095,7.16647066,33.49733911,47.9,23.2,27.5,23.5,63.08067,51.428709999999995,80.0,87.0,NAM,Sub-Saharan Africa,Upper middle income
1168,Namibia,2015,29.587,3.4730000000000003,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,66.579,60.833999999999996,63.63643902,0.984469885,270.425,360.52099999999996,32.8,3318.0,-2.0,-2.0,33.83676724,47.4,23.0,27.2,23.3,64.56555999999999,52.57821,80.0,-2.0,NAM,Sub-Saharan Africa,Upper middle income
1169,Namibia,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,47.1,23.0,27.1,23.2,-2.0,-2.0,-2.0,-2.0,NAM,Sub-Saharan Africa,Upper middle income
1170,Nauru,2007,-2.0,-2.0,439.23575760000006,1.0447312659999999,18.10282404,18.51851852,94.54378771,19.14755531,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,32.0,7.0,56.04395604,3.05787722,65.64469251,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,87.0,100.0,NRU,East Asia & Pacific,Upper middle income
1171,Nauru,2008,-2.0,-2.0,679.8648413,0.8344357579999999,15.60670301,13.81121692,94.92470826,16.44113877,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,32.2,7.0,51.219512200000004,2.59953967,65.63649816,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,87.0,100.0,NRU,East Asia & Pacific,Upper middle income
1172,Nauru,2009,-2.0,-2.0,511.55995650000006,0.729733968,8.727534152,10.51082251,92.28388199999999,9.45726812,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,32.2,6.0,45.20547945,3.48810814,65.62830381,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,87.0,100.0,NRU,East Asia & Pacific,Upper middle income
1173,Nauru,2010,-2.0,-2.0,567.4996311000001,0.648942624,8.454551816,10.29012434,92.87149975,9.10349444,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,32.0,6.0,37.5,2.67318759,65.62010947,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,87.0,40.0,NRU,East Asia & Pacific,Upper middle income
1174,Nauru,2011,-2.0,-2.0,655.5326562999999,0.555482474,7.110556956,9.8507413,92.75398359999998,7.66603943,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,31.5,6.0,27.27272727,1.97618629,65.61191512,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,87.0,-2.0,NRU,East Asia & Pacific,Upper middle income
1175,Nauru,2012,-2.0,-2.0,834.0005652000001,0.445936626,6.523965614,11.49656571,93.60196728,6.96990224,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,31.0,6.0,13.04347826,0.83452601,65.60372077,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,NRU,East Asia & Pacific,Upper middle income
1176,Nauru,2013,-2.0,-2.0,702.3177442000001,0.45898315799999995,4.192163552,11.46182271,90.13182799,4.65114671,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,30.4,6.0,13.04347826,1.28715287,65.59552643,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,67.0,NRU,East Asia & Pacific,Upper middle income
1177,Nauru,2014,-2.0,-2.0,516.4416808999999,0.458983156,2.8676663239999995,5.23507041,86.20283985,3.32664948,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,29.7,5.0,13.04347826,1.79962959,65.59552643,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,87.0,100.0,NRU,East Asia & Pacific,Upper middle income
1178,Nauru,2015,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,29.1,5.0,-2.0,-2.0,65.59552643,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,87.0,-2.0,NRU,East Asia & Pacific,Upper middle income
1179,Nauru,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,NRU,East Asia & Pacific,Upper middle income
1180,Nepal,2007,25.574,3.012,24.55968278,3.557988367,2.2831250830000003,13.25943462,39.08715526,5.84111345,67.89699999999999,65.26100000000001,66.54685366,1.4011071000000002,171.87099999999998,211.204,42.0,35795.0,82.8699413,50.47843868,31.98977159,52.5,39.2,47.6,39.7,71.44332,65.40146,77.0,88.0,NPL,South Asia,Low income
1181,Nepal,2008,24.636999999999997,2.8739999999999997,28.58463504,3.710256015,2.725698705,14.82563869,42.35111686,6.43595472,68.41199999999999,65.704,67.02497561,1.2711888120000001,166.899,206.61,40.0,33375.0,83.63347983,48.21376705,33.78292756,51.0,38.0,46.5,38.5,72.2291,66.08649,76.0,90.0,NPL,South Asia,Low income
1182,Nepal,2009,23.711,2.737,30.69813693,3.583426427,2.824395263,12.70712287,44.07730738,6.40782169,68.903,66.12100000000001,67.47807317,1.152466924,161.92700000000002,202.017,38.1,31105.0,81.26447168,45.44528071,35.56892099,49.4,37.0,45.4,37.5,73.01488,66.77152,80.0,91.0,NPL,South Asia,Low income
1183,Nepal,2010,22.83,2.6060000000000003,38.95948969,3.563988967,2.867317073,14.29194004,44.58374482,6.43130604,69.373,66.517,67.91017073,1.042085031,156.955,197.423,36.3,28848.0,80.33438021,44.51830513,37.34770902,48.1,36.2,44.4,36.6,73.80066,67.45655,80.0,91.0,NPL,South Asia,Low income
1184,Nepal,2011,22.031,2.4859999999999998,45.72228723,3.4870550000000002,3.24209748,16.0166177,48.17987836,6.72915248,69.82600000000001,66.89699999999999,68.32578049,0.935936568,151.983,192.829,34.6,26597.0,79.85859767,41.38282245,39.1189485,46.8,35.5,43.5,35.9,74.58644,68.14158,80.0,91.0,NPL,South Asia,Low income
1185,Nepal,2012,21.34,2.38,38.41344055,3.425783305,2.466854595,11.81849299,41.86333246,5.8926379,70.263,67.266,68.72795122,0.841958117,147.011,188.236,33.1,24390.0,78.96911202,45.91001012,40.88280034,45.7,35.0,42.6,35.4,75.37222,68.82661,80.0,91.0,NPL,South Asia,Low income
1186,Nepal,2013,20.769000000000002,2.291,37.18347407,3.4663655380000002,2.2199025619999997,11.64034241,39.03970975,5.6862680999999995,70.686,67.625,69.11817073,0.768425855,142.638,183.929,31.7,22480.0,79.86015745,48.68298378,42.63887314,44.8,34.7,41.8,35.1,76.06219,69.4642,76.0,91.0,NPL,South Asia,Low income
1187,Nepal,2014,20.317999999999998,2.218,39.86817954,3.4594068860000005,2.337819114,11.17908234,40.326513299999995,5.797226,71.096,67.97800000000001,69.49897561,0.704186988,138.265,179.623,30.5,21017.0,79.85569459,47.65267728,44.38691359,44.0,34.5,41.0,34.8,76.75216999999999,70.10179000000001,79.0,92.0,NPL,South Asia,Low income
1188,Nepal,2015,19.973,2.162,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,71.493,68.324,69.86985366,0.647685538,133.892,175.31599999999997,29.4,19900.0,-2.0,-2.0,46.1265906,43.3,34.6,40.4,34.9,77.44215,70.73938000000001,75.0,-2.0,NPL,South Asia,Low income
1189,Nepal,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,42.7,34.9,40.0,35.1,-2.0,-2.0,-2.0,-2.0,NPL,South Asia,Low income
1190,Netherlands,2007,11.1,1.72,4801.7282399999995,1.3766844409999999,7.980489499,18.90827489,85.28739072,9.35717394,82.3,78.0,80.09756098,0.015370601999999999,57.37,78.314,4.2,963.0,41.421979799999995,6.09425405,97.87020402,10.3,12.1,21.8,12.4,90.6144,86.84239000000001,87.0,81.0,NLD,Europe & Central Asia,High income
1191,Netherlands,2008,11.2,1.77,5462.488451,1.3615191219999998,8.209741428,19.09652765,85.77492364,9.57126055,82.3,78.3,80.25121951,0.014584396999999999,57.516999999999996,78.402,4.0,888.0,43.45497051,6.18150274,97.84942461,10.3,12.2,21.7,12.4,90.78950999999999,87.20943,87.0,84.0,NLD,Europe & Central Asia,High income
1192,Netherlands,2009,11.2,1.79,5355.072742,1.388758601,8.901516849,18.64782353,86.50416495,10.29027545,82.7,78.5,80.54878049,0.013639645,55.92100000000001,75.402,3.8,821.0,39.00906762,5.26459942,97.82920921,10.3,12.3,21.7,12.5,90.96463,87.57648,87.0,84.0,NLD,Europe & Central Asia,High income
1193,Netherlands,2010,11.1,1.79,5286.465552000001,1.394426045,9.081296075,19.03502159,86.68897448,10.47572212,82.7,78.8,80.70243902,0.012404216000000001,54.901,74.17699999999999,3.7,765.0,39.60570807,5.27192591,97.80950942,10.3,12.4,21.8,12.7,91.13975,87.94351999999999,87.0,84.0,NLD,Europe & Central Asia,High income
1194,Netherlands,2011,10.8,1.76,5649.195293,1.4413080619999998,9.085857928,19.55563514,86.30867925,10.52716599,83.1,79.4,81.20487805,0.012858185,55.696999999999996,72.058,3.6,739.0,39.56953841,5.41759242,97.79085083,10.4,12.7,21.9,13.0,91.31487,88.31057,87.0,84.0,NLD,Europe & Central Asia,High income
1195,Netherlands,2012,10.5,1.72,5456.452652,1.4839258640000001,9.528421586,20.34961413,86.52489062,11.01234745,83.0,79.3,81.10487805,0.012139698,53.788999999999994,71.918,3.5,725.0,40.23008855,5.42104844,97.7731129,10.6,13.1,22.0,13.4,91.48998,88.67761999999999,87.0,83.0,NLD,Europe & Central Asia,High income
1196,Netherlands,2013,10.2,1.68,5688.441510000001,1.427731348,9.617134752,20.86258153,87.07334851,11.0448661,83.2,79.5,81.30487805,0.011604179,-2.0,-2.0,3.3,699.0,40.43437262,5.22681043,97.75639029999999,10.9,13.6,22.2,13.9,91.76834000000001,88.72653000000001,87.0,88.0,NLD,Europe & Central Asia,High income
1197,Netherlands,2014,10.4,1.71,5693.859921,1.416160321,9.481132729,20.86258153,87.00447612,10.89729305,83.5,80.0,81.70731707,0.011585043,-2.0,-2.0,3.3,692.0,40.17801937,5.2213441,97.74104039,11.3,14.3,22.5,14.6,92.0467,88.77544,87.0,85.0,NLD,Europe & Central Asia,High income
1198,Netherlands,2015,10.0,1.71,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,83.5,80.0,81.70731707,0.011515464,-2.0,-2.0,3.2,682.0,-2.0,-2.0,97.72696627,11.8,15.2,22.8,15.4,92.32505,88.82435,87.0,-2.0,NLD,Europe & Central Asia,High income
1199,Netherlands,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,12.5,16.2,23.2,16.4,-2.0,-2.0,-2.0,-2.0,NLD,Europe & Central Asia,High income
1200,New Caledonia,2007,16.9,2.2,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,80.3,71.8,75.94634146,-2.0,70.33800000000001,125.779,-2.0,-2.0,-2.0,-2.0,100.0,-2.0,-2.0,-2.0,-2.0,87.77914,78.19523000000001,87.0,87.0,NCL,East Asia & Pacific,High income
1201,New Caledonia,2008,16.2,2.2,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,80.4,72.7,76.45609756,-2.0,68.926,122.838,-2.0,-2.0,-2.0,-2.0,100.0,-2.0,-2.0,-2.0,-2.0,88.01651,78.65858,87.0,80.0,NCL,East Asia & Pacific,High income
1202,New Caledonia,2009,16.3,2.2,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,80.5,73.6,76.96585366,-2.0,67.514,119.897,-2.0,-2.0,-2.0,-2.0,100.0,-2.0,-2.0,-2.0,-2.0,88.25389,79.12193,87.0,79.0,NCL,East Asia & Pacific,High income
1203,New Caledonia,2010,16.7,2.17,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,80.7,74.4,77.47317073,-2.0,66.101,116.95700000000001,-2.0,-2.0,-2.0,-2.0,100.0,-2.0,-2.0,-2.0,-2.0,88.49126,79.58527,87.0,82.0,NCL,East Asia & Pacific,High income
1204,New Caledonia,2011,16.2,2.15,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,79.8,73.8,76.72682927,-2.0,64.689,114.016,-2.0,-2.0,-2.0,-2.0,100.0,-2.0,-2.0,-2.0,-2.0,88.72864,80.04862,87.0,35.0,NCL,East Asia & Pacific,High income
1205,New Caledonia,2012,17.0,2.28,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,80.4,74.0,77.12195122,-2.0,63.277,111.07600000000001,-2.0,-2.0,-2.0,-2.0,100.0,-2.0,-2.0,-2.0,-2.0,88.96601,80.51196999999999,87.0,-2.0,NCL,East Asia & Pacific,High income
1206,New Caledonia,2013,16.8,2.26,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,80.6,74.2,77.32195122,-2.0,62.155,108.851,-2.0,-2.0,-2.0,-2.0,100.0,-2.0,-2.0,-2.0,-2.0,89.15556,80.86805,-2.0,60.0,NCL,East Asia & Pacific,High income
1207,New Caledonia,2014,16.6,2.24,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,80.8,74.5,77.57317073,-2.0,61.033,106.62700000000001,-2.0,-2.0,-2.0,-2.0,100.0,-2.0,-2.0,-2.0,-2.0,89.34510999999999,81.22414,87.0,20.0,NCL,East Asia & Pacific,High income
1208,New Caledonia,2015,16.4,2.22,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,81.0,74.7,77.77317073,-2.0,59.91,104.402,-2.0,-2.0,-2.0,-2.0,100.0,-2.0,-2.0,-2.0,-2.0,89.53466,81.58023,87.0,-2.0,NCL,East Asia & Pacific,High income
1209,New Caledonia,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,NCL,East Asia & Pacific,High income
1210,New Zealand,2007,15.15,2.18,2713.535143,1.4707776209999999,6.883399708,18.06443118,82.39470302,8.35417746,82.2,78.2,80.15121951,0.026559662999999997,58.42100000000001,91.584,5.3,399.0,65.05826077,11.45369899,100.0,10.6,8.7,18.0,9.0,90.67024,86.13645,87.0,86.0,NZL,East Asia & Pacific,High income
1211,New Zealand,2008,15.1,2.19,3318.767522,1.7914746940000001,8.906984606,21.60657437,83.2548347,10.698459300000001,82.4,78.4,80.35121951,0.024859546,58.282,87.728,5.3,412.0,69.63721468,11.66086671,100.0,10.6,8.8,18.1,9.1,90.83205,86.42034,87.0,80.0,NZL,East Asia & Pacific,High income
1212,New Zealand,2009,14.53,2.13,3145.236583,1.882737555,9.323010285,22.46882649,83.19846581,11.20574784,82.7,78.8,80.70243902,0.025113581,56.585,87.296,5.2,414.0,66.1246062,11.10994832,100.0,10.6,8.9,18.2,9.2,90.99387,86.70423000000001,87.0,80.0,NZL,East Asia & Pacific,High income
1213,New Zealand,2010,14.68,2.17,3742.560222,1.892507978,9.305461872999999,19.77959438,83.09954354,11.1979699,82.7,78.8,80.70243902,0.025735752,54.391999999999996,85.432,5.1,410.0,64.88346473,10.96560142,100.0,10.6,9.0,18.3,9.3,91.15568,86.98812,87.0,80.0,NZL,East Asia & Pacific,High income
1214,New Zealand,2011,14.0,2.09,4251.403053,1.898595887,9.342877083,21.7140785,83.11079079999999,11.24147297,82.8,79.1,80.90487805,0.02467661,55.589,84.87799999999999,5.0,403.0,64.33529263,10.86572216,100.0,10.8,9.1,18.5,9.4,91.3175,87.27201,87.0,64.0,NZL,East Asia & Pacific,High income
1215,New Zealand,2012,13.87,2.1,4470.858771,1.982671525,9.547666612999999,23.13137622,82.80474118,11.53033809,83.0,79.4,81.15609756,0.023729971000000002,53.035,81.98700000000001,4.9,389.0,63.79857479,10.97033032,100.0,11.0,9.3,18.7,9.7,91.47931,87.5559,87.0,81.0,NZL,East Asia & Pacific,High income
1216,New Zealand,2013,13.2,2.01,4661.795371,1.9469537540000001,9.226556936,23.35596618,82.57527282,11.17351069,83.2,79.7,81.40731707,0.023034805,52.516999999999996,80.561,4.9,372.0,62.56951505,10.902567300000001,100.0,11.3,9.6,19.0,9.9,91.60339,87.78239,87.0,84.0,NZL,East Asia & Pacific,High income
1217,New Zealand,2014,12.68,1.92,4896.348025,1.946953755,9.082656345,23.35596618,82.34793671,11.0296101,83.3,79.6,81.40487805,0.022460077000000002,-2.0,-2.0,4.8,356.0,62.56951505,11.044810400000001,100.0,11.8,10.0,19.3,10.3,91.72747,88.00888,87.0,82.0,NZL,East Asia & Pacific,High income
1218,New Zealand,2015,13.27,1.99,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,83.27,79.73,81.45682927,0.021991302999999997,-2.0,-2.0,4.7,342.0,-2.0,-2.0,100.0,12.3,10.5,19.8,10.9,91.85155,88.23536999999999,87.0,-2.0,NZL,East Asia & Pacific,High income
1219,New Zealand,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,13.0,11.2,20.2,11.6,-2.0,-2.0,-2.0,-2.0,NZL,East Asia & Pacific,High income
1220,Nicaragua,2007,23.444000000000003,2.571,93.37830416,3.1215018569999997,3.792404173,18.82354639,54.85183277,6.91390603,75.696,69.605,72.57621951,0.510319604,121.436,216.55200000000002,24.4,3790.0,93.04291136,42.00716921,67.85929564,24.9,13.6,22.1,14.1,80.02212,69.35948,80.0,86.0,NIC,Latin America & Caribbean,Lower middle income
1221,Nicaragua,2008,23.037,2.522,105.98603600000001,3.152813777,3.830040753,18.11297538,54.84921298,6.98285453,76.054,69.945,72.925,0.48514366700000006,119.089,213.28,23.5,3666.0,93.04500405,42.01055161,68.91996849,25.0,13.4,22.1,13.8,80.43534,69.85973,80.0,89.0,NIC,Latin America & Caribbean,Lower middle income
1222,Nicaragua,2009,22.61,2.475,100.83347950000001,2.531107677,4.286697443,19.98922178,62.87503628,6.81780512,76.398,70.279,73.26387805,0.487187805,116.742,210.00799999999998,22.7,3545.0,90.62875644,33.64589295,69.98116032,25.1,13.2,22.1,13.6,80.84855999999999,70.35999,80.0,85.0,NIC,Latin America & Caribbean,Lower middle income
1223,Nicaragua,2010,22.163,2.428,100.2225365,2.290388119,4.288147231,19.83115178,65.18392017,6.57853535,76.72800000000001,70.60600000000001,73.59234146,0.46065633100000003,114.396,206.737,22.0,3405.0,90.62875644,31.55338019,71.04253588,25.5,13.1,22.3,13.6,81.26178,70.86024,80.0,85.0,NIC,Latin America & Caribbean,Lower middle income
1224,Nicaragua,2011,21.701999999999998,2.383,107.4022711,2.311967974,4.081974306,19.10540497,63.84127549,6.39394228,77.042,70.922,73.90736585,0.415660188,112.04899999999999,203.465,21.3,3255.0,90.33983805,32.66573316,72.10401649,25.8,13.2,22.6,13.7,81.675,71.3605,80.0,86.0,NIC,Latin America & Caribbean,Lower middle income
1225,Nicaragua,2012,21.24,2.34,143.1319091,3.781543848,4.260162572,18.67956029,52.975853,8.04170642,77.34,71.22800000000001,74.20946341,0.43302001799999995,109.70299999999999,200.19299999999998,20.6,3102.0,85.62207032,40.26304821,73.16552345,26.3,13.4,23.1,13.9,82.08821999999999,71.86075,80.0,87.0,NIC,Latin America & Caribbean,Lower middle income
1226,Nicaragua,2013,20.788,2.3,153.8274149,4.008789915,4.420152655,19.83657196,52.44017999,8.42894257,77.623,71.52199999999999,74.49809756,0.410113009,108.041,197.544,20.0,2928.0,86.51038253,41.14418222,74.22697807,26.9,13.8,23.6,14.2,82.39155,72.2619,80.0,84.0,NIC,Latin America & Caribbean,Lower middle income
1227,Nicaragua,2014,20.35,2.2640000000000002,177.4628952,3.9443417380000003,5.095797672,23.95122847,56.36857399,9.04013941,77.89,71.804,74.77278049,0.388376029,106.37899999999999,194.894,19.4,2787.0,86.04011671,37.54052986,75.28830167,27.6,14.3,24.1,14.7,82.69489,72.66304000000001,80.0,85.0,NIC,Latin America & Caribbean,Lower middle income
1228,Nicaragua,2015,19.925,2.231,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,78.146,72.078,75.038,0.370522099,104.71700000000001,192.24400000000003,18.8,2662.0,-2.0,-2.0,76.34918523,28.4,15.0,24.9,15.4,82.99823,73.06419,80.0,-2.0,NIC,Latin America & Caribbean,Lower middle income
